reporting_entity,facility_name,type,state,electricity_production_gj,electricity_production_mwh,total_scope_1_emissions_t_co2_e,total_scope_2_emissions_t_co2_e,total_emissions_t_co2_e,emission_intensity_t_co2_e_mwh,grid_connected,grid,primary_fuel,important_notes,reporting_period,reporting_year_start,reporting_year_end,abs_reference_year,source_file,facility_name_key,facility_name_canonical,facility_name_core,reporting_entity_key,primary_fuel_family,nger_row_id
DUET COMPANY LIMITED,Highbury LFG Power Station,F,SA,4330.0,1203.0,80.0,16.0,96.0,0.08,On,NEM,Landfill Gas,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,highbury lfg power station,highbury lfg power station,highbury lfg,duet company limited,bioenergy,459
DUET COMPANY LIMITED,Pedler Creek LFG Power Station,F,SA,57633.0,16009.0,1013.0,1.0,1014.0,0.06,On,NEM,Landfill Gas,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,pedler creek lfg power station,pedler creek lfg power station,pedler creek lfg,duet company limited,bioenergy,473
DUET COMPANY LIMITED,Tea Tree Gully LFG Power Station,F,SA,4164.0,1157.0,77.0,18.0,95.0,0.08,On,NEM,Landfill Gas,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,tea tree gully lfg power station,tea tree gully lfg power station,tea tree gully lfg,duet company limited,bioenergy,480
DUET COMPANY LIMITED,Wingfield 1 LFG Power Station,F,SA,53049.0,14736.0,933.0,1.0,934.0,0.06,On,NEM,Landfill Gas,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,wingfield 1 lfg power station,wingfield 1 lfg power station,wingfield 1 lfg,duet company limited,bioenergy,484
DUET COMPANY LIMITED,Wingfield 2 LFG Power Station,F,SA,59208.0,16447.0,1041.0,1.0,1042.0,0.06,On,NEM,Landfill Gas,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,wingfield 2 lfg power station,wingfield 2 lfg power station,wingfield 2 lfg,duet company limited,bioenergy,485
ENERGYAUSTRALIA HOLDINGS LIMITED,Cathedral Rocks Wind Farm,F,SA,616428.0,171230.0,47.0,129.0,176.0,0.0,On,NEM,Wind,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,cathedral rocks wind farm,cathedral rocks wind farm,cathedral rocks,energyaustralia holdings limited,wind,487
ENERGYAUSTRALIA HOLDINGS LIMITED,Hallett Power Station,F,SA,119986.0,33329.0,34161.0,2265.0,36426.0,1.02,On,NEM,Gas/Diesel,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,hallett power station,hallett power station,hallett,energyaustralia holdings limited,gas,488
ENERGYAUSTRALIA HOLDINGS LIMITED,Waterloo Wind Farm,F,SA,1103990.0,306664.0,72.0,210.0,282.0,0.0,On,NEM,Wind,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,waterloo wind farm,waterloo wind farm,waterloo,energyaustralia holdings limited,wind,491
IFM RENEWABLE ENERGY PTY LTD,Clements Gap Wind Farm,F,SA,631683.0,175468.0,13.0,181.0,194.0,0.0,On,NEM,Wind,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,clements gap wind farm,clements gap wind farm,clements gap,ifm renewable energy pty ltd,wind,543
INFIGEN ENERGY LIMITED,"Lake Bonney Stage 1,2 & 3 Wind Farm",F,SA,2394147.0,665041.0,63.0,803.0,866.0,0.0,On,NEM,Wind,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,lake bonney stage 1 2 and 3 wind farm,lake bonney stage 1 2 and 3 wind farm,lake bonney stage 1 2 and 3,infigen energy limited,wind,555
MERIDIAN ENERGY AUSTRALIA PTY LTD,Mt Millar Wind Farm Pty Ltd,F,SA,658516.0,182921.0,0.0,0.0,0.0,0.0,On,NEM,Wind,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,mount millar wind farm pty ltd,mount millar wind farm,mount millar,meridian energy australia pty ltd,wind,583
ORIGIN ENERGY LIMITED,Ladbroke Grove Power Station,F,SA,735807.0,204391.0,106412.0,465.0,106877.0,0.52,On,NEM,Gas,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,ladbroke grove power station,ladbroke grove power station,ladbroke grove,origin energy limited,gas,611
ORIGIN ENERGY LIMITED,Quarantine Power Station,F,SA,486565.0,135157.0,86853.0,1758.0,88611.0,0.64,On,NEM,Gas,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,quarantine power station,quarantine power station,quarantine,origin energy limited,gas,616
PELICAN POINT POWER LIMITED,Pelican Point Power Station,F,SA,1095846.0,304402.0,123223.0,2713.0,125936.0,0.4,On,NEM,Gas,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,pelican point power station,pelican point power station,pelican point,pelican point power limited,gas,623
RATCH - AUSTRALIA CORPORATION LIMITED,Starfish Hill Wind Farm,F,SA,326439.0,90678.0,55.0,59.0,114.0,0.0,On,NEM,Wind,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,starfish hill wind farm,starfish hill wind farm,starfish hill,ratch - australia corporation limited,wind,691
SNOWTOWN SOUTH WIND FARM PTY. LTD.,SNOWTOWN SOUTH WIND FARM,F,SA,1595739.0,443261.0,104.0,505.0,609.0,0.0,On,NEM,Wind,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,snowtown south wind farm,snowtown south wind farm,snowtown south,snowtown south wind farm pty. ltd.,wind,705
SNOWTOWN WIND FARM PTY LTD,Snowtown Wind Farm,F,SA,1254374.0,348437.0,0.0,238.0,238.0,0.0,On,NEM,Wind,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,snowtown wind farm,snowtown wind farm,snowtown,snowtown wind farm pty ltd,wind,706
SNOWTOWN WIND FARM STAGE 2 PTY. LTD.,SNOWTOWN WIND FARM STAGE 2,F,SA,1608296.0,446749.0,119.0,600.0,719.0,0.0,On,NEM,Wind,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,snowtown wind farm stage 2,snowtown wind farm stage 2,snowtown stage 2,snowtown wind farm stage 2 pty. ltd.,wind,707
SNOWY HYDRO LIMITED,Angaston Power Station,F,SA,19083.0,5301.0,3518.0,371.0,3889.0,0.66,On,NEM,Liquid Fuel,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,angaston power station,angaston power station,angaston,snowy hydro limited,other,708
SNOWY HYDRO LIMITED,Lonsdale/Port Stanvac Power Station,F,SA,39016.0,10838.0,5911.0,268.0,6179.0,0.55,On,NEM,Diesel,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,lonsdale port stanvac power station,lonsdale port stanvac power station,lonsdale port stanvac,snowy hydro limited,liquid_fuel,711
SYNERGEN POWER PTY LIMITED,Dry Creek Power Station,F,SA,22309.0,6197.0,7402.0,476.0,7878.0,1.19,On,NEM,Gas,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,dry creek power station,dry creek power station,dry creek,synergen power pty limited,gas,722
SYNERGEN POWER PTY LIMITED,Mintaro Power Station,F,SA,46992.0,13053.0,11027.0,140.0,11167.0,0.84,On,NEM,Gas,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,mintaro power station,mintaro power station,mintaro,synergen power pty limited,gas,723
SYNERGEN POWER PTY LIMITED,Port Lincoln Power Station,F,SA,1769.0,491.0,805.0,242.0,1047.0,1.64,On,NEM,Diesel,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,port lincoln power station,port lincoln power station,port lincoln,synergen power pty limited,liquid_fuel,724
SYNERGEN POWER PTY LIMITED,Snuggery Power Station,F,SA,3549.0,986.0,1125.0,560.0,1685.0,1.14,On,NEM,Diesel,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,snuggery power station,snuggery power station,snuggery,synergen power pty limited,liquid_fuel,725
AGL ENERGY LIMITED,Glenorchy Landfill Generation,F,TAS,39788.0,11052.0,638.0,2.0,640.0,0.06,On,NEM,Landfill Gas,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,glenorchy landfill generation,glenorchy landfill generation,glenorchy landfill generation,agl energy limited,bioenergy,346
AGL ENERGY LIMITED,Hobart Landfill Generation,F,TAS,14083.0,3912.0,383.0,0.0,383.0,0.1,On,NEM,Landfill Gas,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,hobart landfill generation,hobart landfill generation,hobart landfill generation,agl energy limited,bioenergy,351
HYDRO-ELECTRIC CORPORATION,Bastyan Hydro Power Station,F,TAS,976362.0,271212.0,0.0,94.0,94.0,0.0,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,bastyan hydro power station,bastyan hydro power station,bastyan,hydro-electric corporation,hydro,506
HYDRO-ELECTRIC CORPORATION,Bell Bay Thermal Power Station,F,TAS,543.0,151.0,760.0,41.0,801.0,5.04,On,NEM,Gas,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,bell bay thermal power station,bell bay thermal power station,bell bay thermal,hydro-electric corporation,gas,507
HYDRO-ELECTRIC CORPORATION,Butlers Gorge Hydro Power Station,F,TAS,169404.0,47057.0,0.0,0.0,0.0,0.0,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,butlers gorge hydro power station,butlers gorge hydro power station,butlers gorge,hydro-electric corporation,hydro,508
HYDRO-ELECTRIC CORPORATION,Catagunya Hydro Power Station,F,TAS,805018.0,223616.0,15015.0,17.0,15032.0,0.07,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,catagunya hydro power station,catagunya hydro power station,catagunya,hydro-electric corporation,hydro,509
HYDRO-ELECTRIC CORPORATION,Cethana Hydro Power Station,F,TAS,611375.0,169826.0,0.0,103.0,103.0,0.0,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,cethana hydro power station,cethana hydro power station,cethana,hydro-electric corporation,hydro,510
HYDRO-ELECTRIC CORPORATION,Cluny Hydro Power Station,F,TAS,270139.0,75039.0,0.0,9.0,9.0,0.0,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,cluny hydro power station,cluny hydro power station,cluny,hydro-electric corporation,hydro,511
HYDRO-ELECTRIC CORPORATION,Devils Gate Hydro Power Station,F,TAS,814361.0,226211.0,0.0,15.0,15.0,0.0,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,devils gate hydro power station,devils gate hydro power station,devils gate,hydro-electric corporation,hydro,512
HYDRO-ELECTRIC CORPORATION,Fisher Hydro Power Station,F,TAS,594628.0,165174.0,0.0,0.0,0.0,0.0,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,fisher hydro power station,fisher hydro power station,fisher,hydro-electric corporation,hydro,513
HYDRO-ELECTRIC CORPORATION,Flinders Island Power Station,F,TAS,13222.0,3673.0,2498.0,2.0,2500.0,0.68,Off,Off-grid,Wind/Diesel,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,flinders island power station,flinders island power station,flinders island,hydro-electric corporation,wind,514
HYDRO-ELECTRIC CORPORATION,George Town (Temp Diesel),F,TAS,31595.0,8776.0,6160.0,3.0,6163.0,0.7,On,NEM,Diesel,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,george town temp diesel,george town temp diesel,george town temp diesel,hydro-electric corporation,liquid_fuel,515
HYDRO-ELECTRIC CORPORATION,Gordon Hydro Power Station,F,TAS,5003528.0,1389869.0,0.0,152.0,152.0,0.0,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,gordon hydro power station,gordon hydro power station,gordon,hydro-electric corporation,hydro,516
HYDRO-ELECTRIC CORPORATION,John Butters Hydro Power Station,F,TAS,1344498.0,373472.0,0.0,203.0,203.0,0.0,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,john butters hydro power station,john butters hydro power station,john butters,hydro-electric corporation,hydro,517
HYDRO-ELECTRIC CORPORATION,King Island Power Station,F,TAS,46703.0,12973.0,4466.0,3.0,4469.0,0.34,Off,Off-grid,Wind/Diesel,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,king island power station,king island power station,king island,hydro-electric corporation,wind,518
HYDRO-ELECTRIC CORPORATION,Lake Echo Hydro Power Station,F,TAS,378203.0,105056.0,0.0,11.0,11.0,0.0,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,lake echo hydro power station,lake echo hydro power station,lake echo,hydro-electric corporation,hydro,519
HYDRO-ELECTRIC CORPORATION,Lake Margaret Lower Hydro Power station,F,TAS,55477.0,15410.0,0.0,1.0,1.0,0.0,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,lake margaret lower hydro power station,lake margaret lower hydro power station,lake margaret lower,hydro-electric corporation,hydro,520
HYDRO-ELECTRIC CORPORATION,Lake Margaret Upper Hydro Power Station,F,TAS,152031.0,42231.0,0.0,3.0,3.0,0.0,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,lake margaret upper hydro power station,lake margaret upper hydro power station,lake margaret upper,hydro-electric corporation,hydro,521
HYDRO-ELECTRIC CORPORATION,Lemonthyme Hydro Power Station,F,TAS,810358.0,225099.0,0.0,36.0,36.0,0.0,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,lemonthyme hydro power station,lemonthyme hydro power station,lemonthyme,hydro-electric corporation,hydro,522
HYDRO-ELECTRIC CORPORATION,Liapootah Hydro Power Station,F,TAS,1371491.0,380970.0,0.0,287.0,287.0,0.0,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,liapootah hydro power station,liapootah hydro power station,liapootah,hydro-electric corporation,hydro,523
HYDRO-ELECTRIC CORPORATION,Mackintosh Hydro Power Station,F,TAS,970421.0,269561.0,0.0,280.0,280.0,0.0,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,mackintosh hydro power station,mackintosh hydro power station,mackintosh,hydro-electric corporation,hydro,524
HYDRO-ELECTRIC CORPORATION,Meadowbank Hydro Power Station,F,TAS,370684.0,102968.0,9979.0,30.0,10009.0,0.1,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,meadowbank hydro power station,meadowbank hydro power station,meadowbank,hydro-electric corporation,hydro,525
HYDRO-ELECTRIC CORPORATION,Paloona Hydro Power Station,F,TAS,360020.0,100006.0,0.0,12.0,12.0,0.0,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,paloona hydro power station,paloona hydro power station,paloona,hydro-electric corporation,hydro,526
HYDRO-ELECTRIC CORPORATION,Parangana Hydro Power Station,F,TAS,7916.0,2199.0,0.0,0.0,0.0,0.0,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,parangana hydro power station,parangana hydro power station,parangana,hydro-electric corporation,hydro,527
HYDRO-ELECTRIC CORPORATION,Poatina Hydro Power Station,F,TAS,4523235.0,1256454.0,0.0,782.0,782.0,0.0,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,poatina hydro power station,poatina hydro power station,poatina,hydro-electric corporation,hydro,528
HYDRO-ELECTRIC CORPORATION,Port Latta (Temp Diesel),F,TAS,19236.0,5343.0,3884.0,3.0,3887.0,0.73,On,NEM,Diesel,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,port latta temp diesel,port latta temp diesel,port latta temp diesel,hydro-electric corporation,liquid_fuel,529
HYDRO-ELECTRIC CORPORATION,Que River (Temp Diesel),F,TAS,23521.0,6534.0,5065.0,5.0,5070.0,0.78,On,NEM,Diesel,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,que river temp diesel,que river temp diesel,que river temp diesel,hydro-electric corporation,liquid_fuel,530
HYDRO-ELECTRIC CORPORATION,Reece Hydro Power Station,F,TAS,2736735.0,760204.0,0.0,1593.0,1593.0,0.0,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,reece hydro power station,reece hydro power station,reece,hydro-electric corporation,hydro,531
HYDRO-ELECTRIC CORPORATION,Repulse Hydro Power Station,F,TAS,455516.0,126532.0,0.0,6.0,6.0,0.0,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,repulse hydro power station,repulse hydro power station,repulse,hydro-electric corporation,hydro,532
HYDRO-ELECTRIC CORPORATION,Rowallan Hydro Power Station,F,TAS,105014.0,29171.0,0.0,0.0,0.0,0.0,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,rowallan hydro power station,rowallan hydro power station,rowallan,hydro-electric corporation,hydro,533
HYDRO-ELECTRIC CORPORATION,Tamar Valley Power Station,F,TAS,2811111.0,780864.0,357888.0,965.0,358853.0,0.46,On,NEM,Gas,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,tamar valley power station,tamar valley power station,tamar valley,hydro-electric corporation,gas,534
HYDRO-ELECTRIC CORPORATION,Tarraleah Hydro Power Station,F,TAS,1613976.0,448327.0,0.0,61.0,61.0,0.0,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,tarraleah hydro power station,tarraleah hydro power station,tarraleah,hydro-electric corporation,hydro,535
HYDRO-ELECTRIC CORPORATION,Tods Corner Hydro Power Station,F,TAS,9085.0,2524.0,0.0,3.0,3.0,0.0,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,tods corner hydro power station,tods corner hydro power station,tods corner,hydro-electric corporation,hydro,536
HYDRO-ELECTRIC CORPORATION,Trevallyn Hydro Power Station,F,TAS,1372595.0,381276.0,0.0,44.0,44.0,0.0,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,trevallyn hydro power station,trevallyn hydro power station,trevallyn,hydro-electric corporation,hydro,537
HYDRO-ELECTRIC CORPORATION,Tribute Hydro Power Station,F,TAS,656992.0,182498.0,0.0,39.0,39.0,0.0,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,tribute hydro power station,tribute hydro power station,tribute,hydro-electric corporation,hydro,538
HYDRO-ELECTRIC CORPORATION,Tungatinah Hydro Power Station,F,TAS,1831827.0,508841.0,0.0,94.0,94.0,0.0,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,tungatinah hydro power station,tungatinah hydro power station,tungatinah,hydro-electric corporation,hydro,539
HYDRO-ELECTRIC CORPORATION,Wayatinah Hydro Power Station,F,TAS,799235.0,222010.0,0.0,4.0,4.0,0.0,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,wayatinah hydro power station,wayatinah hydro power station,wayatinah,hydro-electric corporation,hydro,540
HYDRO-ELECTRIC CORPORATION,Wilmot Hydro Power Station,F,TAS,371141.0,103095.0,0.0,28.0,28.0,0.0,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,wilmot hydro power station,wilmot hydro power station,wilmot,hydro-electric corporation,hydro,541
LMS ENERGY PTY LTD,Remount Renewable Energy Facility,F,TAS,44237.0,12288.0,705.0,0.0,705.0,0.06,On,NEM,Landfill Gas,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,remount renewable energy facility,remount renewable energy facility,remount facility,lms energy pty ltd,bioenergy,571
SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED                                                           ,Musselroe Wind Farm Pty Ltd,F,TAS,1958343.0,543984.0,159.0,1747.0,1906.0,0.0,On,NEM,Wind,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,musselroe wind farm pty ltd,musselroe wind farm,musselroe,shenhua clean energy holdings pty limited,wind,702
SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED                                                           ,Woolnorth Bluff point Wind Farm Pty Ltd,F,TAS,845275.0,234799.0,84.0,1565.0,1649.0,0.0,On,NEM,Wind,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,woolnorth bluff point wind farm pty ltd,woolnorth bluff point wind farm,woolnorth bluff point,shenhua clean energy holdings pty limited,wind,703
SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED                                                           ,Woolnorth Studland Bay Wind Farm Pty Ltd,F,TAS,976551.0,271264.0,85.0,1805.0,1890.0,0.0,On,NEM,Wind,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,woolnorth studland bay wind farm pty ltd,woolnorth studland bay wind farm,woolnorth studland bay,shenhua clean energy holdings pty limited,wind,704
TASMANIAN IRRIGATION PTY LTD,Midlands Power Station,F,TAS,125687.0,34913.0,0.0,0.0,0.0,0.0,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,midlands power station,midlands power station,midlands,tasmanian irrigation pty ltd,hydro,726
ACCIONA ENERGY OCEANIA PTY. LTD.,Waubra Wind Farm,F,VIC,2352139.0,653372.0,93.0,950.0,1043.0,0.0,On,NEM,Wind,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,waubra wind farm,waubra wind farm,waubra,acciona energy oceania pty. ltd.,wind,334
AGL ENERGY LIMITED,Banimboola Hydro,F,VIC,170057.0,47238.0,0.0,5.0,5.0,0.0,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,banimboola hydro,banimboola hydro,banimboola,agl energy limited,hydro,335
AGL ENERGY LIMITED,Bogong Power Station,F,VIC,263335.0,73149.0,83.0,873.0,956.0,0.0,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,bogong power station,bogong power station,bogong,agl energy limited,hydro,337
AGL ENERGY LIMITED,Clover Hydro,F,VIC,164536.0,45704.0,3.0,207.0,210.0,0.0,On,NEM,Hydro,,2015-16,2015,2016,2016,nger_electricity_2015-16.csv,clover hydro,clover hydro,clover,agl energy limited,hydro,340
