ERP_F_36,Estimated resident population - Females - year ended 30 June,Females - 75-79 years (%),,,,,,3.5,3.6,3.8,4.1,4.3,4.5,
ERP_F_37,Estimated resident population - Females - year ended 30 June,Females - 80-84 years (%),,,,,,2.6,2.7,2.7,2.8,2.8,2.9,
ERP_F_38,Estimated resident population - Females - year ended 30 June,Females - 85 and over (%),,,,,,3.1,3.1,3.2,3.1,3.1,3.2,
ERP_P_2,Estimated resident population - Persons - year ended 30 June,Persons - 0-4 years (no.),,,,,,99326,98353,97478,97616,97380,96961,
ERP_P_3,Estimated resident population - Persons - year ended 30 June,Persons - 5-9 years (no.),,,,,,106157,106214,105989,105257,105100,104571,
ERP_P_4,Estimated resident population - Persons - year ended 30 June,Persons - 10-14 years (no.),,,,,,104207,106689,107822,108741,109708,110370,
ERP_P_5,Estimated resident population - Persons - year ended 30 June,Persons - 15-19 years (no.),,,,,,102692,101938,100904,103678,108048,110954,
ERP_P_6,Estimated resident population - Persons - year ended 30 June,Persons - 20-24 years (no.),,,,,,116799,115627,112317,112080,114765,116403,
ERP_P_7,Estimated resident population - Persons - year ended 30 June,Persons - 25-29 years (no.),,,,,,118460,120180,120467,121658,126072,128487,
ERP_P_8,Estimated resident population - Persons - year ended 30 June,Persons - 30-34 years (no.),,,,,,119153,120726,121295,122514,126687,129366,
ERP_P_9,Estimated resident population - Persons - year ended 30 June,Persons - 35-39 years (no.),,,,,,114622,118487,121046,123157,125730,127566,
ERP_P_10,Estimated resident population - Persons - year ended 30 June,Persons - 40-44 years (no.),,,,,,105117,106185,108326,110890,115616,120239,
ERP_P_11,Estimated resident population - Persons - year ended 30 June,Persons - 45-49 years (no.),,,,,,115013,113696,110997,108649,107629,107771,
ERP_P_12,Estimated resident population - Persons - year ended 30 June,Persons - 50-54 years (no.),,,,,,112024,113178,115357,117145,117365,116326,
ERP_P_13,Estimated resident population - Persons - year ended 30 June,Persons - 55-59 years (no.),,,,,,116035,116564,115257,113757,112636,112431,
ERP_P_14,Estimated resident population - Persons - year ended 30 June,Persons - 60-64 years (no.),,,,,,107316,110589,112908,114562,115867,116171,
ERP_P_15,Estimated resident population - Persons - year ended 30 June,Persons - 65-69 years (no.),,,,,,97905,99914,101229,102808,104098,106120,
ERP_P_16,Estimated resident population - Persons - year ended 30 June,Persons - 70-74 years (no.),,,,,,86135,90132,93208,92791,93686,94600,
ERP_P_17,Estimated resident population - Persons - year ended 30 June,Persons - 75-79 years (no.),,,,,,59104,62295,65989,71778,76131,79850,
ERP_P_18,Estimated resident population - Persons - year ended 30 June,Persons - 80-84 years (no.),,,,,,41975,43704,45079,46458,47939,49917,
ERP_P_19,Estimated resident population - Persons - year ended 30 June,Persons - 85 and over (no.),,,,,,45355,45884,46933,47676,48515,49908,
ERP_P_21,Estimated resident population - Persons - year ended 30 June,Persons - 0-4 years (%),,,,,,5.6,5.5,5.4,5.4,5.3,5.2,
ERP_P_22,Estimated resident population - Persons - year ended 30 June,Persons - 5-9 years (%),,,,,,6,5.9,5.9,5.8,5.7,5.6,
ERP_P_23,Estimated resident population - Persons - year ended 30 June,Persons - 10-14 years (%),,,,,,5.9,6,6,6,5.9,5.9,
ERP_P_24,Estimated resident population - Persons - year ended 30 June,Persons - 15-19 years (%),,,,,,5.8,5.7,5.6,5.7,5.8,5.9,
ERP_P_25,Estimated resident population - Persons - year ended 30 June,Persons - 20-24 years (%),,,,,,6.6,6.5,6.2,6.2,6.2,6.2,
ERP_P_26,Estimated resident population - Persons - year ended 30 June,Persons - 25-29 years (%),,,,,,6.7,6.7,6.7,6.7,6.8,6.8,
ERP_P_27,Estimated resident population - Persons - year ended 30 June,Persons - 30-34 years (%),,,,,,6.7,6.7,6.7,6.7,6.8,6.9,
ERP_P_28,Estimated resident population - Persons - year ended 30 June,Persons - 35-39 years (%),,,,,,6.5,6.6,6.7,6.8,6.8,6.8,
ERP_P_29,Estimated resident population - Persons - year ended 30 June,Persons - 40-44 years (%),,,,,,5.9,5.9,6,6.1,6.2,6.4,
ERP_P_30,Estimated resident population - Persons - year ended 30 June,Persons - 45-49 years (%),,,,,,6.5,6.4,6.2,6,5.8,5.7,
ERP_P_31,Estimated resident population - Persons - year ended 30 June,Persons - 50-54 years (%),,,,,,6.3,6.3,6.4,6.4,6.3,6.2,
ERP_P_32,Estimated resident population - Persons - year ended 30 June,Persons - 55-59 years (%),,,,,,6.6,6.5,6.4,6.2,6.1,6,
ERP_P_33,Estimated resident population - Persons - year ended 30 June,Persons - 60-64 years (%),,,,,,6.1,6.2,6.3,6.3,6.3,6.2,
ERP_P_34,Estimated resident population - Persons - year ended 30 June,Persons - 65-69 years (%),,,,,,5.5,5.6,5.6,5.6,5.6,5.7,
ERP_P_35,Estimated resident population - Persons - year ended 30 June,Persons - 70-74 years (%),,,,,,4.9,5,5.2,5.1,5.1,5,
ERP_P_36,Estimated resident population - Persons - year ended 30 June,Persons - 75-79 years (%),,,,,,3.3,3.5,3.7,3.9,4.1,4.3,
ERP_P_37,Estimated resident population - Persons - year ended 30 June,Persons - 80-84 years (%),,,,,,2.4,2.4,2.5,2.6,2.6,2.7,
ERP_P_38,Estimated resident population - Persons - year ended 30 June,Persons - 85 and over (%),,,,,,2.6,2.6,2.6,2.6,2.6,2.7,
BD_2,Births and deaths - year ended 31 December,Births (no.),,,,,19113,19490,18526,19757,19449,18504,,
BD_3,Births and deaths - year ended 31 December,Total fertility rate (births per female) (rate),,,,,1.7,1.67,1.63,1.64,1.62,1.6,,
BD_4,Births and deaths - year ended 31 December,Deaths (no.),,,,,13571,13917,13607,14494,15455,15499,,
BD_5,Births and deaths - year ended 31 December,"Standardised death rate (per 1,000 people) (rate)",,,,,5.5,5.4,5.3,5.2,5.3,5.4,,
MIGRATION_2,Internal and overseas migration - year ended 30 June,Internal arrivals (no.),,,,,,,,26588,32615,24682,23419,
MIGRATION_3,Internal and overseas migration - year ended 30 June,Internal departures (no.),,,,,,,,25693,32384,25091,24988,
MIGRATION_4,Internal and overseas migration - year ended 30 June,Net internal migration (no.),,,,,,,,895,231,-409,-1569,
MIGRATION_5,Internal and overseas migration - year ended 30 June,Overseas arrivals (no.),,,,,,,,5717,23154,38166,32837,
MIGRATION_6,Internal and overseas migration - year ended 30 June,Overseas departures (no.),,,,,,,,9033,8832,8856,9582,
MIGRATION_7,Internal and overseas migration - year ended 30 June,Net overseas migration (no.),,,,,,,,-3316,14322,29310,23255,
CENSUS_34,Aboriginal and Torres Strait Islander Peoples - Census,Aboriginal and Torres Strait Islander Peoples (no.),30432,,34181,,,,,42562,,,,
CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Census,Aboriginal and Torres Strait Islander Peoples (%),1.9,,2,,,,,2.4,,,,
CENSUS_4,Overseas born population - Census,Born in Oceania and Antarctica (excluding Australia) (%),,,0.9,,,,,0.9,,,,
CENSUS_5,Overseas born population - Census,Born in North-West Europe (%),,,8.4,,,,,7.7,,,,
CENSUS_6,Overseas born population - Census,Born in Southern and Eastern Europe (%),,,3.1,,,,,2.8,,,,
CENSUS_7,Overseas born population - Census,Born in North Africa and the Middle East (%),,,0.9,,,,,1,,,,
CENSUS_8,Overseas born population - Census,Born in South-East Asia (%),,,2.8,,,,,3.2,,,,
CENSUS_9,Overseas born population - Census,Born in North-East Asia (%),,,2.1,,,,,2.1,,,,
CENSUS_10,Overseas born population - Census,Born in Southern and Central Asia (%),,,2.9,,,,,4.3,,,,
CENSUS_11,Overseas born population - Census,Born in Americas (%),,,0.7,,,,,0.9,,,,
CENSUS_12,Overseas born population - Census,Born in Sub-Saharan Africa (%),,,1,,,,,1.1,,,,
CENSUS_35,Overseas born population - Census,Total born overseas (no.),,,383277,,,,,427649,,,,
CENSUS_13,Overseas born population - Census,Total born overseas (%),,,22.9,,,,,24,,,,
CENSUS_15,Religious affiliation - Census,Buddhism (%),1.8,,1.9,,,,,1.9,,,,
CENSUS_16,Religious affiliation - Census,Christianity (%),57.3,,49.1,,,,,40,,,,
CENSUS_17,Religious affiliation - Census,Hinduism (%),0.9,,1.4,,,,,2.1,,,,
CENSUS_18,Religious affiliation - Census,Islam (%),1.2,,1.7,,,,,2.3,,,,
CENSUS_19,Religious affiliation - Census,Judaism (%),0.1,,0.1,,,,,0.1,,,,
CENSUS_20,Religious affiliation - Census,Other religions (%),0.9,,1,,,,,1.5,,,,
CENSUS_40,Religious affiliation - Census,"Secular beliefs, other spiritual beliefs or no religion (%)",28.3,,36,,,,,45.8,,,,
CENSUS_22,Religious affiliation - Census,Religious affiliation inadequately described or not stated (%),9.6,,9,,,,,6.4,,,,
CENSUS_36,Australian citizenship - Census,Australian citizen (no.),1389337,,1435503,,,,,1549097,,,,
CENSUS_37,Australian citizenship - Census,Not an Australian citizen (no.),129304,,143427,,,,,158763,,,,
CENSUS_38,Australian citizenship - Census,Australian citizenship not stated (no.),77925,,97724,,,,,73651,,,,
CENSUS_29,Australian citizenship - Census,Australian citizen (%),87,,85.6,,,,,87,,,,
CENSUS_30,Australian citizenship - Census,Not an Australian citizen (%),8.1,,8.6,,,,,8.9,,,,
CENSUS_31,Australian citizenship - Census,Australian citizenship not stated (%),4.9,,5.8,,,,,4.1,,,,
