ERP_P_21,Estimated resident population - Persons - year ended 30 June,Persons - 0-4 years (%),,,,,,5.4,5.3,5.2,5.1,5.1,5,
ERP_P_22,Estimated resident population - Persons - year ended 30 June,Persons - 5-9 years (%),,,,,,5.9,5.8,5.7,5.6,5.5,5.4,
ERP_P_23,Estimated resident population - Persons - year ended 30 June,Persons - 10-14 years (%),,,,,,6.1,6.1,6,5.9,5.9,5.8,
ERP_P_24,Estimated resident population - Persons - year ended 30 June,Persons - 15-19 years (%),,,,,,5.7,5.5,5.4,5.5,5.7,5.9,
ERP_P_25,Estimated resident population - Persons - year ended 30 June,Persons - 20-24 years (%),,,,,,6.1,5.8,5.7,5.4,5.3,5.2,
ERP_P_26,Estimated resident population - Persons - year ended 30 June,Persons - 25-29 years (%),,,,,,6.7,6.8,7.1,6.9,6.7,6.4,
ERP_P_27,Estimated resident population - Persons - year ended 30 June,Persons - 30-34 years (%),,,,,,6.4,6.6,6.9,7,7.1,7.2,
ERP_P_28,Estimated resident population - Persons - year ended 30 June,Persons - 35-39 years (%),,,,,,5.9,6.1,6.3,6.4,6.5,6.6,
ERP_P_29,Estimated resident population - Persons - year ended 30 June,Persons - 40-44 years (%),,,,,,5.6,5.6,5.6,5.7,5.8,6,
ERP_P_30,Estimated resident population - Persons - year ended 30 June,Persons - 45-49 years (%),,,,,,6.4,6.2,6,5.7,5.6,5.6,
ERP_P_31,Estimated resident population - Persons - year ended 30 June,Persons - 50-54 years (%),,,,,,6.3,6.3,6.4,6.5,6.4,6.3,
ERP_P_32,Estimated resident population - Persons - year ended 30 June,Persons - 55-59 years (%),,,,,,7.1,6.9,6.6,6.4,6.3,6.2,
ERP_P_33,Estimated resident population - Persons - year ended 30 June,Persons - 60-64 years (%),,,,,,6.7,6.8,6.8,6.9,6.9,6.9,
ERP_P_34,Estimated resident population - Persons - year ended 30 June,Persons - 65-69 years (%),,,,,,6.2,6.2,6.2,6.2,6.3,6.3,
ERP_P_35,Estimated resident population - Persons - year ended 30 June,Persons - 70-74 years (%),,,,,,5.3,5.5,5.6,5.5,5.6,5.6,
ERP_P_36,Estimated resident population - Persons - year ended 30 June,Persons - 75-79 years (%),,,,,,3.6,3.7,3.8,4.2,4.4,4.6,
ERP_P_37,Estimated resident population - Persons - year ended 30 June,Persons - 80-84 years (%),,,,,,2.4,2.5,2.6,2.6,2.7,2.8,
ERP_P_38,Estimated resident population - Persons - year ended 30 June,Persons - 85 and over (%),,,,,,2.2,2.3,2.3,2.3,2.4,2.5,
BD_2,Births and deaths - year ended 31 December,Births (no.),,,,,5547,5741,5780,6034,5506,5597,,
BD_3,Births and deaths - year ended 31 December,Total fertility rate (births per female) (rate),,,,,1.81,1.71,1.66,1.65,1.59,1.55,,
BD_4,Births and deaths - year ended 31 December,Deaths (no.),,,,,4287,4663,4435,4769,5142,5073,,
BD_5,Births and deaths - year ended 31 December,"Standardised death rate (per 1,000 people) (rate)",,,,,6.1,6,5.7,5.7,5.7,5.7,,
